tar_file,sample_id,slice_idx,ssim
Water-bilayer-K-5_val_0.tar,0,1,0.9053010444141358
Water-bilayer-K-5_val_0.tar,0,2,0.8944399246873068
Water-bilayer-K-5_val_0.tar,0,3,0.7951022262795617
Water-bilayer-K-5_val_0.tar,0,4,0.5324525413124581
Water-bilayer-K-5_val_0.tar,0,5,0.7163509603782933
Water-bilayer-K-5_val_0.tar,0,6,0.8383685651759882
Water-bilayer-K-5_val_0.tar,0,7,0.869828841006081
Water-bilayer-K-5_val_0.tar,0,8,0.8896107566988791
Water-bilayer-K-5_val_0.tar,0,9,0.9106031041747797
Water-bilayer-K-5_val_0.tar,0,10,0.8996681336079808
Water-bilayer-K-5_val_0.tar,0,11,0.8286669102707045
Water-bilayer-K-5_val_0.tar,0,12,0.9452082164559283
Water-bilayer-K-5_val_0.tar,0,13,0.9609173988923501
Water-bilayer-K-5_val_0.tar,0,14,0.9638421002285311
Water-bilayer-K-5_val_0.tar,1,0,0.897348314471694
Water-bilayer-K-5_val_0.tar,1,1,0.9360508010469937
Water-bilayer-K-5_val_0.tar,1,2,0.9476809635565512
Water-bilayer-K-5_val_0.tar,1,3,0.943795508637836
Water-bilayer-K-5_val_0.tar,1,4,0.9526502794784313
Water-bilayer-K-5_val_0.tar,1,5,0.8992433076728817
Water-bilayer-K-5_val_0.tar,1,6,0.6456433777061482
Water-bilayer-K-5_val_0.tar,1,7,0.4651976929096107
Water-bilayer-K-5_val_0.tar,1,8,0.3851017406919286
Water-bilayer-K-5_val_0.tar,1,9,0.3869306830865876
Water-bilayer-K-5_val_0.tar,1,10,0.42400445656892144
Water-bilayer-K-5_val_0.tar,1,11,0.5664794931527897
Water-bilayer-K-5_val_0.tar,1,12,0.7107771453943349
Water-bilayer-K-5_val_0.tar,1,13,0.838986761060727
Water-bilayer-K-5_val_0.tar,1,14,0.8893173524046667
Water-bilayer-K-5_val_0.tar,2,0,0.9526069532394581
Water-bilayer-K-5_val_0.tar,2,1,0.9763215608545128
Water-bilayer-K-5_val_0.tar,2,2,0.3726612112870278
Water-bilayer-K-5_val_0.tar,2,3,0.2420947467583841
Water-bilayer-K-5_val_0.tar,2,4,0.243406093561453
Water-bilayer-K-5_val_0.tar,2,5,0.2084734553566197
Water-bilayer-K-5_val_0.tar,2,6,0.2953204432820775
Water-bilayer-K-5_val_0.tar,2,7,0.28234910214873654
Water-bilayer-K-5_val_0.tar,2,8,0.24159749150787743
Water-bilayer-K-5_val_0.tar,2,9,0.20894169334878374
Water-bilayer-K-5_val_0.tar,2,10,0.2260149303475248
Water-bilayer-K-5_val_0.tar,2,11,0.2360814793726243
Water-bilayer-K-5_val_0.tar,2,12,0.31263675132151075
Water-bilayer-K-5_val_0.tar,2,13,0.5024108941885731
Water-bilayer-K-5_val_0.tar,2,14,0.40507159633345663
Water-bilayer-K-5_val_0.tar,3,0,0.939007382957825
Water-bilayer-K-5_val_0.tar,3,1,0.9663028399739365
Water-bilayer-K-5_val_0.tar,3,2,0.815590750440795
Water-bilayer-K-5_val_0.tar,3,3,0.2554827484019423
Water-bilayer-K-5_val_0.tar,3,4,0.2229191510538996
Water-bilayer-K-5_val_0.tar,3,5,0.2529414976765476
Water-bilayer-K-5_val_0.tar,3,6,0.33498430335312274
Water-bilayer-K-5_val_0.tar,3,7,0.4289881147388762
Water-bilayer-K-5_val_0.tar,3,8,0.7893107021620549
Water-bilayer-K-5_val_0.tar,3,9,0.971053213371957
Water-bilayer-K-5_val_0.tar,3,10,0.979088154185886
Water-bilayer-K-5_val_0.tar,3,11,0.9552699804139997
Water-bilayer-K-5_val_0.tar,3,12,0.8433132172728682
Water-bilayer-K-5_val_0.tar,3,13,0.6693039816683023
Water-bilayer-K-5_val_0.tar,3,14,0.6994033313499084
Water-bilayer-K-5_val_0.tar,4,0,0.6262803590200657
Water-bilayer-K-5_val_0.tar,4,1,0.685910242623436
Water-bilayer-K-5_val_0.tar,4,2,0.6722048210204916
Water-bilayer-K-5_val_0.tar,4,3,0.6283837628881781
Water-bilayer-K-5_val_0.tar,4,4,0.9481367648096983
Water-bilayer-K-5_val_0.tar,4,5,0.9193054433912349
Water-bilayer-K-5_val_0.tar,4,6,0.8303903811477753
Water-bilayer-K-5_val_0.tar,4,7,0.38332554434577293
Water-bilayer-K-5_val_0.tar,4,8,0.24613800464479868
Water-bilayer-K-5_val_0.tar,4,9,0.21425076192270326
Water-bilayer-K-5_val_0.tar,4,10,0.27720867598726745
Water-bilayer-K-5_val_0.tar,4,11,0.4322476931687623
Water-bilayer-K-5_val_0.tar,4,12,0.5782089679820241
Water-bilayer-K-5_val_0.tar,4,13,0.7372633813183591
Water-bilayer-K-5_val_0.tar,4,14,0.8102276741568011
Water-bilayer-K-5_val_0.tar,5,0,0.9727748079404208
Water-bilayer-K-5_val_0.tar,5,1,0.4158688395973512
Water-bilayer-K-5_val_0.tar,5,2,0.23799893522064874
Water-bilayer-K-5_val_0.tar,5,3,0.21898547701285295
Water-bilayer-K-5_val_0.tar,5,4,0.19874764788534213
Water-bilayer-K-5_val_0.tar,5,5,0.23237019934701808
Water-bilayer-K-5_val_0.tar,5,6,0.29402992627313973
Water-bilayer-K-5_val_0.tar,5,7,0.5139727944025543
Water-bilayer-K-5_val_0.tar,5,8,0.8449814790595167
Water-bilayer-K-5_val_0.tar,5,9,0.9532497793730839
Water-bilayer-K-5_val_0.tar,5,10,0.9756332208210279
Water-bilayer-K-5_val_0.tar,5,11,0.977997032995296
Water-bilayer-K-5_val_0.tar,5,12,0.9646910428485809
Water-bilayer-K-5_val_0.tar,5,13,0.8987902576195211
Water-bilayer-K-5_val_0.tar,5,14,0.6686712291217525
Water-bilayer-K-5_val_0.tar,6,0,0.8345537142598449
Water-bilayer-K-5_val_0.tar,6,1,0.8550197584557436
Water-bilayer-K-5_val_0.tar,6,2,0.8810118255381509
Water-bilayer-K-5_val_0.tar,6,3,0.9122628378629086
Water-bilayer-K-5_val_0.tar,6,4,0.9421522584113624
Water-bilayer-K-5_val_0.tar,6,5,0.9536239065439234
Water-bilayer-K-5_val_0.tar,6,6,0.9515849525254534
Water-bilayer-K-5_val_0.tar,6,7,0.9631091630386899
Water-bilayer-K-5_val_0.tar,6,8,0.9512741609497612
Water-bilayer-K-5_val_0.tar,6,9,0.949776697434832
Water-bilayer-K-5_val_0.tar,6,10,0.9469269605802804
Water-bilayer-K-5_val_0.tar,6,11,0.9539329790703485
Water-bilayer-K-5_val_0.tar,6,12,0.9599061515050498
Water-bilayer-K-5_val_0.tar,6,13,0.9644164450042269
Water-bilayer-K-5_val_0.tar,6,14,0.9695970923875583
Water-bilayer-K-5_val_0.tar,7,0,0.9781319933556003
Water-bilayer-K-5_val_0.tar,7,1,0.5852923002514743
Water-bilayer-K-5_val_0.tar,7,2,0.24659390851677
Water-bilayer-K-5_val_0.tar,7,3,0.25819483054956416
Water-bilayer-K-5_val_0.tar,7,4,0.20613070059866234
Water-bilayer-K-5_val_0.tar,7,5,0.3438728794295814
Water-bilayer-K-5_val_0.tar,7,6,0.5210522360182903
Water-bilayer-K-5_val_0.tar,7,7,0.8231536585378149
Water-bilayer-K-5_val_0.tar,7,8,0.9365369222387128
Water-bilayer-K-5_val_0.tar,7,9,0.8290129310794248
Water-bilayer-K-5_val_0.tar,7,10,0.45240293273637655
Water-bilayer-K-5_val_0.tar,7,11,0.24371895707242705
Water-bilayer-K-5_val_0.tar,7,12,0.41862167784301285
Water-bilayer-K-5_val_0.tar,7,13,0.5186624980332506
Water-bilayer-K-5_val_0.tar,7,14,0.5547081913778578
Water-bilayer-K-5_val_0.tar,8,0,0.640178270870729
Water-bilayer-K-5_val_0.tar,8,1,0.6916291421394279
Water-bilayer-K-5_val_0.tar,8,2,0.7327913483507533
Water-bilayer-K-5_val_0.tar,8,3,0.9481620913530787
Water-bilayer-K-5_val_0.tar,8,4,0.9033487727523023
Water-bilayer-K-5_val_0.tar,8,5,0.8876081947418881
Water-bilayer-K-5_val_0.tar,8,6,0.8079182237622705
Water-bilayer-K-5_val_0.tar,8,7,0.48499442943323506
Water-bilayer-K-5_val_0.tar,8,8,0.3644783721142834
Water-bilayer-K-5_val_0.tar,8,9,0.3598868903006003
Water-bilayer-K-5_val_0.tar,8,10,0.3710029322925232
Water-bilayer-K-5_val_0.tar,8,11,0.38067117094258757
Water-bilayer-K-5_val_0.tar,8,12,0.42643105209792365
Water-bilayer-K-5_val_0.tar,8,13,0.5156935093059737
Water-bilayer-K-5_val_0.tar,8,14,0.6482545770382548
Water-bilayer-K-5_val_0.tar,9,0,0.9403895897039145
Water-bilayer-K-5_val_0.tar,9,1,0.9498112768558267
Water-bilayer-K-5_val_0.tar,9,2,0.9686369645358908
Water-bilayer-K-5_val_0.tar,9,3,0.8437359710915808
Water-bilayer-K-5_val_0.tar,9,4,0.2902578789057926
Water-bilayer-K-5_val_0.tar,9,5,0.28137071790437596
Water-bilayer-K-5_val_0.tar,9,6,0.31427273123770205
Water-bilayer-K-5_val_0.tar,9,7,0.43159275853454215
Water-bilayer-K-5_val_0.tar,9,8,0.6216894188170585
Water-bilayer-K-5_val_0.tar,9,9,0.7015701623400363
Water-bilayer-K-5_val_0.tar,9,10,0.744222100181223
Water-bilayer-K-5_val_0.tar,9,11,0.6634112708489431
Water-bilayer-K-5_val_0.tar,9,12,0.5693475372183752
Water-bilayer-K-5_val_0.tar,9,13,0.49119991536232044
Water-bilayer-K-5_val_0.tar,9,14,0.3902523954429911
Water-bilayer-K-5_val_0.tar,10,0,0.5877974767209777
Water-bilayer-K-5_val_0.tar,10,1,0.6422460477400846
Water-bilayer-K-5_val_0.tar,10,2,0.95159191284395
Water-bilayer-K-5_val_0.tar,10,3,0.47624228170661265
Water-bilayer-K-5_val_0.tar,10,4,0.21182746717373474
Water-bilayer-K-5_val_0.tar,10,5,0.2250917092331348
Water-bilayer-K-5_val_0.tar,10,6,0.21809095245317026
Water-bilayer-K-5_val_0.tar,10,7,0.24169080259974962
Water-bilayer-K-5_val_0.tar,10,8,0.28358600056903893
Water-bilayer-K-5_val_0.tar,10,9,0.33180352782059075
Water-bilayer-K-5_val_0.tar,10,10,0.45451118569252424
Water-bilayer-K-5_val_0.tar,10,11,0.49084224536488485
Water-bilayer-K-5_val_0.tar,10,12,0.4818676953323059
Water-bilayer-K-5_val_0.tar,10,13,0.4448947986729787
Water-bilayer-K-5_val_0.tar,10,14,0.3551636719494988
Water-bilayer-K-5_val_0.tar,11,0,0.889374286724983
Water-bilayer-K-5_val_0.tar,11,1,0.8871900247416238
Water-bilayer-K-5_val_0.tar,11,2,0.9239389830858824
Water-bilayer-K-5_val_0.tar,11,3,0.30276336416295424
Water-bilayer-K-5_val_0.tar,11,4,0.19679889267110462
Water-bilayer-K-5_val_0.tar,11,5,0.22083597004467662
Water-bilayer-K-5_val_0.tar,11,6,0.265005225032915
Water-bilayer-K-5_val_0.tar,11,7,0.3845175015121022
Water-bilayer-K-5_val_0.tar,11,8,0.47816844511388773
Water-bilayer-K-5_val_0.tar,11,9,0.5225926447035749
Water-bilayer-K-5_val_0.tar,11,10,0.5742224468617817
Water-bilayer-K-5_val_0.tar,11,11,0.6743754601197927
Water-bilayer-K-5_val_0.tar,11,12,0.8419474770136013
Water-bilayer-K-5_val_0.tar,11,13,0.8512809923815761
Water-bilayer-K-5_val_0.tar,11,14,0.8214548968417703
Water-bilayer-K-5_val_0.tar,12,0,0.9226245726390718
Water-bilayer-K-5_val_0.tar,12,1,0.9330307539776961
Water-bilayer-K-5_val_0.tar,12,2,0.8903744975324623
Water-bilayer-K-5_val_0.tar,12,3,0.9487850787606085
Water-bilayer-K-5_val_0.tar,12,4,0.9302130094265125
Water-bilayer-K-5_val_0.tar,12,5,0.3468422095601071
Water-bilayer-K-5_val_0.tar,12,6,0.3182806124178066
Water-bilayer-K-5_val_0.tar,12,7,0.38988586938770037
Water-bilayer-K-5_val_0.tar,12,8,0.5305868470705234
Water-bilayer-K-5_val_0.tar,12,9,0.6946784138076606
Water-bilayer-K-5_val_0.tar,12,10,0.8180449726468331
Water-bilayer-K-5_val_0.tar,12,11,0.887774942149871
Water-bilayer-K-5_val_0.tar,12,12,0.9189723773054775
Water-bilayer-K-5_val_0.tar,12,13,0.9388058186307262
Water-bilayer-K-5_val_0.tar,12,14,0.9283230155010456
Water-bilayer-K-5_val_0.tar,13,0,0.7429573128731625
Water-bilayer-K-5_val_0.tar,13,1,0.8077797092480903
Water-bilayer-K-5_val_0.tar,13,2,0.8441766647225917
Water-bilayer-K-5_val_0.tar,13,3,0.8796546631876814
Water-bilayer-K-5_val_0.tar,13,4,0.9419047308314685
Water-bilayer-K-5_val_0.tar,13,5,0.9343862965935572
Water-bilayer-K-5_val_0.tar,13,6,0.901226244000598
Water-bilayer-K-5_val_0.tar,13,7,0.8844656999932886
Water-bilayer-K-5_val_0.tar,13,8,0.8148888253262248
Water-bilayer-K-5_val_0.tar,13,9,0.5635370977314875
Water-bilayer-K-5_val_0.tar,13,10,0.418043697021555
Water-bilayer-K-5_val_0.tar,13,11,0.41426904341124776
Water-bilayer-K-5_val_0.tar,13,12,0.47040612394882686
Water-bilayer-K-5_val_0.tar,13,13,0.5194333604258738
Water-bilayer-K-5_val_0.tar,13,14,0.6753522215039934
Water-bilayer-K-5_val_0.tar,14,0,0.7931704969470026
Water-bilayer-K-5_val_0.tar,14,1,0.844588684918393
Water-bilayer-K-5_val_0.tar,14,2,0.9618412619059707
Water-bilayer-K-5_val_0.tar,14,3,0.6970029297195703
Water-bilayer-K-5_val_0.tar,14,4,0.33163876467673126
Water-bilayer-K-5_val_0.tar,14,5,0.27791458227386256
Water-bilayer-K-5_val_0.tar,14,6,0.32515433554197665
Water-bilayer-K-5_val_0.tar,14,7,0.3077111324693473
Water-bilayer-K-5_val_0.tar,14,8,0.35380116373855386
Water-bilayer-K-5_val_0.tar,14,9,0.3692069033673879
Water-bilayer-K-5_val_0.tar,14,10,0.3883052790717769
Water-bilayer-K-5_val_0.tar,14,11,0.4660078050644378
Water-bilayer-K-5_val_0.tar,14,12,0.5756331454389563
Water-bilayer-K-5_val_0.tar,14,13,0.8165944675454657
Water-bilayer-K-5_val_0.tar,14,14,0.9548924587740173
Water-bilayer-K-5_val_0.tar,15,0,0.8147695030049754
Water-bilayer-K-5_val_0.tar,15,1,0.8181922595504671
Water-bilayer-K-5_val_0.tar,15,2,0.8673688801335064
Water-bilayer-K-5_val_0.tar,15,3,0.9523719687065364
Water-bilayer-K-5_val_0.tar,15,4,0.8882210056730391
Water-bilayer-K-5_val_0.tar,15,5,0.24744302134322793
Water-bilayer-K-5_val_0.tar,15,6,0.2837333134110567
Water-bilayer-K-5_val_0.tar,15,7,0.2502339579211653
Water-bilayer-K-5_val_0.tar,15,8,0.2716126935789055
Water-bilayer-K-5_val_0.tar,15,9,0.29990209582658234
Water-bilayer-K-5_val_0.tar,15,10,0.29317132702232773
Water-bilayer-K-5_val_0.tar,15,11,0.37684905794510937
Water-bilayer-K-5_val_0.tar,15,12,0.5241512479461067
Water-bilayer-K-5_val_0.tar,15,13,0.9370578014573334
Water-bilayer-K-5_val_0.tar,15,14,0.9298330495652845
Water-bilayer-K-5_val_0.tar,16,0,0.547254090186609
Water-bilayer-K-5_val_0.tar,16,1,0.543350136859878
Water-bilayer-K-5_val_0.tar,16,2,0.5579464700913007
Water-bilayer-K-5_val_0.tar,16,3,0.6020099865311875
Water-bilayer-K-5_val_0.tar,16,4,0.6222820481939652
Water-bilayer-K-5_val_0.tar,16,5,0.9356716244088306
Water-bilayer-K-5_val_0.tar,16,6,0.6736788497208634
Water-bilayer-K-5_val_0.tar,16,7,0.19801907869348498
Water-bilayer-K-5_val_0.tar,16,8,0.17096958759838396
Water-bilayer-K-5_val_0.tar,16,9,0.18176226133482765
Water-bilayer-K-5_val_0.tar,16,10,0.19771696227906277
Water-bilayer-K-5_val_0.tar,16,11,0.20239160071205087
Water-bilayer-K-5_val_0.tar,16,12,0.20514557556685104
Water-bilayer-K-5_val_0.tar,16,13,0.21329393306319894
Water-bilayer-K-5_val_0.tar,16,14,0.23560851945397226
Water-bilayer-K-5_val_0.tar,17,0,0.8614361997680067
Water-bilayer-K-5_val_0.tar,17,1,0.9291568116683644
Water-bilayer-K-5_val_0.tar,17,2,0.9756582549086307
Water-bilayer-K-5_val_0.tar,17,3,0.7685205958246981
Water-bilayer-K-5_val_0.tar,17,4,0.3774389920251946
Water-bilayer-K-5_val_0.tar,17,5,0.3293796579388346
Water-bilayer-K-5_val_0.tar,17,6,0.33201915588689623
Water-bilayer-K-5_val_0.tar,17,7,0.3120094695971491
Water-bilayer-K-5_val_0.tar,17,8,0.2880207769705144
Water-bilayer-K-5_val_0.tar,17,9,0.31678902739541226
Water-bilayer-K-5_val_0.tar,17,10,0.36666877436522605
Water-bilayer-K-5_val_0.tar,17,11,0.42629399511786736
Water-bilayer-K-5_val_0.tar,17,12,0.49121823798065034
Water-bilayer-K-5_val_0.tar,17,13,0.5513098859529646
Water-bilayer-K-5_val_0.tar,17,14,0.6321971703750738
Water-bilayer-K-5_val_1.tar,18,0,0.9629121128890549
Water-bilayer-K-5_val_1.tar,18,1,0.9673979887110062
Water-bilayer-K-5_val_1.tar,18,2,0.9610947219574524
Water-bilayer-K-5_val_1.tar,18,3,0.9576690785852556
Water-bilayer-K-5_val_1.tar,18,4,0.9148326596836751
Water-bilayer-K-5_val_1.tar,18,5,0.862250122861993
Water-bilayer-K-5_val_1.tar,18,6,0.6096215351567678
Water-bilayer-K-5_val_1.tar,18,7,0.47285551207137594
Water-bilayer-K-5_val_1.tar,18,8,0.4990497028020995
Water-bilayer-K-5_val_1.tar,18,9,0.6582850450942713
Water-bilayer-K-5_val_1.tar,18,10,0.8282286796281079
Water-bilayer-K-5_val_1.tar,18,11,0.8919956511907099
Water-bilayer-K-5_val_1.tar,18,12,0.9102844811181141
Water-bilayer-K-5_val_1.tar,18,13,0.923540966285765
Water-bilayer-K-5_val_1.tar,18,14,0.918086443231151
Water-bilayer-K-5_val_1.tar,19,0,0.9697973174757774
Water-bilayer-K-5_val_1.tar,19,1,0.9675874739567143
Water-bilayer-K-5_val_1.tar,19,2,0.9702193794953464
Water-bilayer-K-5_val_1.tar,19,3,0.9694099941998919
Water-bilayer-K-5_val_1.tar,19,4,0.9593534545501126
Water-bilayer-K-5_val_1.tar,19,5,0.9659366819315514
Water-bilayer-K-5_val_1.tar,19,6,0.961979960631572
Water-bilayer-K-5_val_1.tar,19,7,0.953396852295493
Water-bilayer-K-5_val_1.tar,19,8,0.9540958965618918
Water-bilayer-K-5_val_1.tar,19,9,0.961670486815366
Water-bilayer-K-5_val_1.tar,19,10,0.9682853136118361
Water-bilayer-K-5_val_1.tar,19,11,0.9623943944186493
Water-bilayer-K-5_val_1.tar,19,12,0.9749070593481542
Water-bilayer-K-5_val_1.tar,19,13,0.9722850626580478
Water-bilayer-K-5_val_1.tar,19,14,0.9670002423388622
Water-bilayer-K-5_val_1.tar,20,0,0.6879653539796237
Water-bilayer-K-5_val_1.tar,20,1,0.9608704384915125
Water-bilayer-K-5_val_1.tar,20,2,0.9515731709140902
Water-bilayer-K-5_val_1.tar,20,3,0.6037957339921982
Water-bilayer-K-5_val_1.tar,20,4,0.3196259337684408
Water-bilayer-K-5_val_1.tar,20,5,0.2957837611857619
Water-bilayer-K-5_val_1.tar,20,6,0.3423458147282982
Water-bilayer-K-5_val_1.tar,20,7,0.45316801946783264
Water-bilayer-K-5_val_1.tar,20,8,0.6099800678243076
Water-bilayer-K-5_val_1.tar,20,9,0.7172089969985982
Water-bilayer-K-5_val_1.tar,20,10,0.6436662555735282
Water-bilayer-K-5_val_1.tar,20,11,0.6413969817221283
Water-bilayer-K-5_val_1.tar,20,12,0.7816021742664705
Water-bilayer-K-5_val_1.tar,20,13,0.8704339563030227
Water-bilayer-K-5_val_1.tar,20,14,0.8596839112251776
Water-bilayer-K-5_val_1.tar,21,0,0.6693830531847476
Water-bilayer-K-5_val_1.tar,21,1,0.6673800926016571
Water-bilayer-K-5_val_1.tar,21,2,0.6681345838199586
Water-bilayer-K-5_val_1.tar,21,3,0.7158702254930861
Water-bilayer-K-5_val_1.tar,21,4,0.7928875661329066
Water-bilayer-K-5_val_1.tar,21,5,0.9549645736931607
Water-bilayer-K-5_val_1.tar,21,6,0.3054788017667009
Water-bilayer-K-5_val_1.tar,21,7,0.2359981937383431
Water-bilayer-K-5_val_1.tar,21,8,0.2359913698562012
Water-bilayer-K-5_val_1.tar,21,9,0.24327502335529977
Water-bilayer-K-5_val_1.tar,21,10,0.22360329696217007
Water-bilayer-K-5_val_1.tar,21,11,0.24603568239850654
Water-bilayer-K-5_val_1.tar,21,12,0.42145636048819973
Water-bilayer-K-5_val_1.tar,21,13,0.5619778851936668
Water-bilayer-K-5_val_1.tar,21,14,0.7449237688770287
Water-bilayer-K-5_val_1.tar,22,0,0.6033914181739664
Water-bilayer-K-5_val_1.tar,22,1,0.6459324354133609
Water-bilayer-K-5_val_1.tar,22,2,0.7123581861886563
Water-bilayer-K-5_val_1.tar,22,3,0.821724928861704
Water-bilayer-K-5_val_1.tar,22,4,0.8720994966365825
Water-bilayer-K-5_val_1.tar,22,5,0.9187213641268258
Water-bilayer-K-5_val_1.tar,22,6,0.9637753783644769
Water-bilayer-K-5_val_1.tar,22,7,0.9614095931680238
Water-bilayer-K-5_val_1.tar,22,8,0.9732833069060872
Water-bilayer-K-5_val_1.tar,22,9,0.9689033018825388
Water-bilayer-K-5_val_1.tar,22,10,0.9531877552017227
Water-bilayer-K-5_val_1.tar,22,11,0.8403314482676885
Water-bilayer-K-5_val_1.tar,22,12,0.6843310063269846
Water-bilayer-K-5_val_1.tar,22,13,0.6897419829278226
Water-bilayer-K-5_val_1.tar,22,14,0.7150306067831227
Water-bilayer-K-5_val_1.tar,23,0,0.7451156095490572
Water-bilayer-K-5_val_1.tar,23,1,0.7769962534756859
Water-bilayer-K-5_val_1.tar,23,2,0.8542159303631096
Water-bilayer-K-5_val_1.tar,23,3,0.9240168296676914
Water-bilayer-K-5_val_1.tar,23,4,0.9442548715367811
Water-bilayer-K-5_val_1.tar,23,5,0.962266051888161
Water-bilayer-K-5_val_1.tar,23,6,0.8917865461176274
Water-bilayer-K-5_val_1.tar,23,7,0.3234188807947581
Water-bilayer-K-5_val_1.tar,23,8,0.22082272487181473
Water-bilayer-K-5_val_1.tar,23,9,0.22193491829793907
Water-bilayer-K-5_val_1.tar,23,10,0.24126123311651532
Water-bilayer-K-5_val_1.tar,23,11,0.2749161158929138
Water-bilayer-K-5_val_1.tar,23,12,0.33523260205966987
Water-bilayer-K-5_val_1.tar,23,13,0.4406906505232223
Water-bilayer-K-5_val_1.tar,23,14,0.5450980390664989
Water-bilayer-K-5_val_1.tar,24,0,0.8500006888870886
Water-bilayer-K-5_val_1.tar,24,1,0.8836152605354316
Water-bilayer-K-5_val_1.tar,24,2,0.9271919897353518
Water-bilayer-K-5_val_1.tar,24,3,0.948596165373117
Water-bilayer-K-5_val_1.tar,24,4,0.9542129573919984
Water-bilayer-K-5_val_1.tar,24,5,0.9484820500208102
Water-bilayer-K-5_val_1.tar,24,6,0.9643644853607378
Water-bilayer-K-5_val_1.tar,24,7,0.9614263955285819
Water-bilayer-K-5_val_1.tar,24,8,0.9603065267562341
Water-bilayer-K-5_val_1.tar,24,9,0.9552603073590545
Water-bilayer-K-5_val_1.tar,24,10,0.9525701738217522
Water-bilayer-K-5_val_1.tar,24,11,0.9541261303492541
Water-bilayer-K-5_val_1.tar,24,12,0.9645932675661479
Water-bilayer-K-5_val_1.tar,24,13,0.9698500051756258
Water-bilayer-K-5_val_1.tar,24,14,0.9744217472101366
Water-bilayer-K-5_val_1.tar,25,0,0.5357719690886078
Water-bilayer-K-5_val_1.tar,25,1,0.5654506126143183
Water-bilayer-K-5_val_1.tar,25,2,0.6006539998463125
Water-bilayer-K-5_val_1.tar,25,3,0.5955238507114535
Water-bilayer-K-5_val_1.tar,25,4,0.825604506713697
Water-bilayer-K-5_val_1.tar,25,5,0.8292190914688283
Water-bilayer-K-5_val_1.tar,25,6,0.20205841195349672
Water-bilayer-K-5_val_1.tar,25,7,0.14138217907470296
Water-bilayer-K-5_val_1.tar,25,8,0.1890890292900762
Water-bilayer-K-5_val_1.tar,25,9,0.24341797573594132
Water-bilayer-K-5_val_1.tar,25,10,0.30688904257773153
Water-bilayer-K-5_val_1.tar,25,11,0.360122004732221
Water-bilayer-K-5_val_1.tar,25,12,0.41545169488014455
Water-bilayer-K-5_val_1.tar,25,13,0.46050357980780593
Water-bilayer-K-5_val_1.tar,25,14,0.5096205199748066
Water-bilayer-K-5_val_1.tar,26,0,0.8712284492300814
Water-bilayer-K-5_val_1.tar,26,1,0.9068383416957759
Water-bilayer-K-5_val_1.tar,26,2,0.9097160794243693
Water-bilayer-K-5_val_1.tar,26,3,0.9444183718570835
Water-bilayer-K-5_val_1.tar,26,4,0.9307164296360397
Water-bilayer-K-5_val_1.tar,26,5,0.8944116588188513
Water-bilayer-K-5_val_1.tar,26,6,0.8781508969573224
Water-bilayer-K-5_val_1.tar,26,7,0.8000075489341887
Water-bilayer-K-5_val_1.tar,26,8,0.4596701945266388
Water-bilayer-K-5_val_1.tar,26,9,0.3954089426145626
Water-bilayer-K-5_val_1.tar,26,10,0.4452383372612363
Water-bilayer-K-5_val_1.tar,26,11,0.5253656403505604
Water-bilayer-K-5_val_1.tar,26,12,0.6819639842486469
Water-bilayer-K-5_val_1.tar,26,13,0.7425836744418175
Water-bilayer-K-5_val_1.tar,26,14,0.7373422372311313
Water-bilayer-K-5_val_1.tar,27,0,0.6369435620563861
Water-bilayer-K-5_val_1.tar,27,1,0.698240489936689
Water-bilayer-K-5_val_1.tar,27,2,0.9615380755178584
Water-bilayer-K-5_val_1.tar,27,3,0.9031318681617873
Water-bilayer-K-5_val_1.tar,27,4,0.47036197638095856
Water-bilayer-K-5_val_1.tar,27,5,0.27841254214091415
Water-bilayer-K-5_val_1.tar,27,6,0.2701190838431443
Water-bilayer-K-5_val_1.tar,27,7,0.27133402462417777
Water-bilayer-K-5_val_1.tar,27,8,0.290113149130871
Water-bilayer-K-5_val_1.tar,27,9,0.3106521512537218
Water-bilayer-K-5_val_1.tar,27,10,0.3664730907555459
Water-bilayer-K-5_val_1.tar,27,11,0.43732889698828425
Water-bilayer-K-5_val_1.tar,27,12,0.6339783550033361
Water-bilayer-K-5_val_1.tar,27,13,0.8965307211620274
Water-bilayer-K-5_val_1.tar,27,14,0.9484671237789194
Water-bilayer-K-5_val_1.tar,28,0,0.5796622507251281
Water-bilayer-K-5_val_1.tar,28,1,0.608752118283962
Water-bilayer-K-5_val_1.tar,28,2,0.7725831880874983
Water-bilayer-K-5_val_1.tar,28,3,0.9425745112944064
Water-bilayer-K-5_val_1.tar,28,4,0.8904222658495236
Water-bilayer-K-5_val_1.tar,28,5,0.4544348966056911
Water-bilayer-K-5_val_1.tar,28,6,0.3381865262897927
Water-bilayer-K-5_val_1.tar,28,7,0.35716176262462174
Water-bilayer-K-5_val_1.tar,28,8,0.37247435297188536
Water-bilayer-K-5_val_1.tar,28,9,0.36702904628913874
Water-bilayer-K-5_val_1.tar,28,10,0.4024204677146851
Water-bilayer-K-5_val_1.tar,28,11,0.4244729835594314
Water-bilayer-K-5_val_1.tar,28,12,0.4791009947059522
Water-bilayer-K-5_val_1.tar,28,13,0.676637526190848
Water-bilayer-K-5_val_1.tar,28,14,0.8574231658113052
Water-bilayer-K-5_val_1.tar,29,0,0.47806265034647455
Water-bilayer-K-5_val_1.tar,29,1,0.49030361453732707
Water-bilayer-K-5_val_1.tar,29,2,0.4902972525250938
Water-bilayer-K-5_val_1.tar,29,3,0.4959354595487402
