tar_file,sample_id,slice_idx,gssim
Water-bilayer-K-6_val_0.tar,2,5,0.008771355580927828
Water-bilayer-K-6_val_0.tar,2,6,0.0074127502209554155
Water-bilayer-K-6_val_0.tar,2,7,0.010542248406462456
Water-bilayer-K-6_val_0.tar,2,8,0.009678946944877753
Water-bilayer-K-6_val_0.tar,2,9,0.011482339868737668
Water-bilayer-K-6_val_0.tar,2,10,0.03672534977284209
Water-bilayer-K-6_val_0.tar,2,11,0.05546822427893648
Water-bilayer-K-6_val_0.tar,2,12,0.119635446136141
Water-bilayer-K-6_val_0.tar,2,13,0.1104763614143566
Water-bilayer-K-6_val_0.tar,2,14,0.06366418439861246
Water-bilayer-K-6_val_0.tar,3,0,0.08467246521454663
Water-bilayer-K-6_val_0.tar,3,1,0.09350584031760398
Water-bilayer-K-6_val_0.tar,3,2,0.10320937617890436
Water-bilayer-K-6_val_0.tar,3,3,0.17377543840035975
Water-bilayer-K-6_val_0.tar,3,4,0.22423949987856615
Water-bilayer-K-6_val_0.tar,3,5,0.23793458453137561
Water-bilayer-K-6_val_0.tar,3,6,0.3239274443580663
Water-bilayer-K-6_val_0.tar,3,7,0.4997782013978198
Water-bilayer-K-6_val_0.tar,3,8,0.45392051882542583
Water-bilayer-K-6_val_0.tar,3,9,0.2943067371716289
Water-bilayer-K-6_val_0.tar,3,10,0.12986626326379563
Water-bilayer-K-6_val_0.tar,3,11,0.04428621619060352
Water-bilayer-K-6_val_0.tar,3,12,0.02970673128545853
Water-bilayer-K-6_val_0.tar,3,13,0.022193657522559786
Water-bilayer-K-6_val_0.tar,3,14,0.05282058500202486
Water-bilayer-K-6_val_0.tar,4,0,0.13948239383534317
Water-bilayer-K-6_val_0.tar,4,1,0.2567955745684088
Water-bilayer-K-6_val_0.tar,4,2,0.3300802572553911
Water-bilayer-K-6_val_0.tar,4,3,0.41418222971322566
Water-bilayer-K-6_val_0.tar,4,4,0.009169639936659441
Water-bilayer-K-6_val_0.tar,4,5,0.007261576866202924
Water-bilayer-K-6_val_0.tar,4,6,0.02027942285679263
Water-bilayer-K-6_val_0.tar,4,7,0.0052744308671632285
Water-bilayer-K-6_val_0.tar,4,8,0.13366446668343365
Water-bilayer-K-6_val_0.tar,4,9,0.4435847175085071
Water-bilayer-K-6_val_0.tar,4,10,0.4863273007210796
Water-bilayer-K-6_val_0.tar,4,11,0.4600358247504589
Water-bilayer-K-6_val_0.tar,4,12,0.29575091655493924
Water-bilayer-K-6_val_0.tar,4,13,0.10869868891505255
Water-bilayer-K-6_val_0.tar,4,14,0.10606529888252807
Water-bilayer-K-6_val_0.tar,5,0,0.04301942810309966
Water-bilayer-K-6_val_0.tar,5,1,0.0536538540620721
Water-bilayer-K-6_val_0.tar,5,2,0.0864017749180001
Water-bilayer-K-6_val_0.tar,5,3,0.07036969844090452
Water-bilayer-K-6_val_0.tar,5,4,0.11272795225907564
Water-bilayer-K-6_val_0.tar,5,5,0.5125843843292998
Water-bilayer-K-6_val_0.tar,5,6,0.09125326149457674
Water-bilayer-K-6_val_0.tar,5,7,0.010449303097165286
Water-bilayer-K-6_val_0.tar,5,8,0.010639432238319283
Water-bilayer-K-6_val_0.tar,5,9,0.012156835153849164
Water-bilayer-K-6_val_0.tar,5,10,0.01010171423850633
Water-bilayer-K-6_val_0.tar,5,11,0.03462812149332739
Water-bilayer-K-6_val_0.tar,5,12,0.06844432578082082
Water-bilayer-K-6_val_0.tar,5,13,0.050725071848032745
Water-bilayer-K-6_val_0.tar,5,14,0.07353865844519725
Water-bilayer-K-6_val_0.tar,6,0,0.20134668587022986
Water-bilayer-K-6_val_0.tar,6,1,0.276855494031435
Water-bilayer-K-6_val_0.tar,6,2,0.3442850640983363
Water-bilayer-K-6_val_0.tar,6,3,0.27389854328846563
Water-bilayer-K-6_val_0.tar,6,4,0.48705886507313917
Water-bilayer-K-6_val_0.tar,6,5,0.34831798625366367
Water-bilayer-K-6_val_0.tar,6,6,0.09377167998817254
Water-bilayer-K-6_val_0.tar,6,7,0.011726842874593617
Water-bilayer-K-6_val_0.tar,6,8,0.014790307728171359
Water-bilayer-K-6_val_0.tar,6,9,0.011381018941375092
Water-bilayer-K-6_val_0.tar,6,10,0.08414202068405521
Water-bilayer-K-6_val_0.tar,6,11,0.12175327117114179
Water-bilayer-K-6_val_0.tar,6,12,0.10704962217464295
Water-bilayer-K-6_val_0.tar,6,13,0.05099795929297811
Water-bilayer-K-6_val_0.tar,6,14,0.03571040785999922
Water-bilayer-K-6_val_0.tar,7,0,0.0595174736345159
Water-bilayer-K-6_val_0.tar,7,1,0.2698020717792071
Water-bilayer-K-6_val_0.tar,7,2,0.43776293577118985
Water-bilayer-K-6_val_0.tar,7,3,0.006835987223606267
Water-bilayer-K-6_val_0.tar,7,4,0.006811219984311039
Water-bilayer-K-6_val_0.tar,7,5,0.005110500906724921
Water-bilayer-K-6_val_0.tar,7,6,0.007096537968035308
Water-bilayer-K-6_val_0.tar,7,7,0.011248702152565862
Water-bilayer-K-6_val_0.tar,7,8,0.005726984568376208
Water-bilayer-K-6_val_0.tar,7,9,0.04639999684644476
Water-bilayer-K-6_val_0.tar,7,10,0.23286928955798442
Water-bilayer-K-6_val_0.tar,7,11,0.5086750107440463
Water-bilayer-K-6_val_0.tar,7,12,0.6654325825964394
Water-bilayer-K-6_val_0.tar,7,13,0.6505014707270387
Water-bilayer-K-6_val_0.tar,7,14,0.5033004244224495
Water-bilayer-K-6_val_0.tar,8,0,0.07611386905934572
Water-bilayer-K-6_val_0.tar,8,1,0.10194446781283764
Water-bilayer-K-6_val_0.tar,8,2,0.1256669655557986
Water-bilayer-K-6_val_0.tar,8,3,0.17227877744856884
Water-bilayer-K-6_val_0.tar,8,4,0.24885326795576765
Water-bilayer-K-6_val_0.tar,8,5,0.29302195551177795
Water-bilayer-K-6_val_0.tar,8,6,0.38806607541519883
Water-bilayer-K-6_val_0.tar,8,7,0.6043267066689522
Water-bilayer-K-6_val_0.tar,8,8,0.4930507225336022
Water-bilayer-K-6_val_0.tar,8,9,0.16022951277630587
Water-bilayer-K-6_val_0.tar,8,10,0.058017569737983374
Water-bilayer-K-6_val_0.tar,8,11,0.024829970831430452
Water-bilayer-K-6_val_0.tar,8,12,0.04716016168031851
Water-bilayer-K-6_val_0.tar,8,13,0.08201664370597068
Water-bilayer-K-6_val_0.tar,8,14,0.14553290312400466
Water-bilayer-K-6_val_0.tar,9,0,0.05976712625237564
Water-bilayer-K-6_val_0.tar,9,1,0.0659067857457991
Water-bilayer-K-6_val_0.tar,9,2,0.31406688496990254
Water-bilayer-K-6_val_0.tar,9,3,0.5846184822898831
Water-bilayer-K-6_val_0.tar,9,4,0.5350650485763175
Water-bilayer-K-6_val_0.tar,9,5,0.44437888472886466
Water-bilayer-K-6_val_0.tar,9,6,0.3235713402653676
Water-bilayer-K-6_val_0.tar,9,7,0.16379898191463538
Water-bilayer-K-6_val_0.tar,9,8,0.09070001547533868
Water-bilayer-K-6_val_0.tar,9,9,0.06279638296026624
Water-bilayer-K-6_val_0.tar,9,10,0.04466995596448331
Water-bilayer-K-6_val_0.tar,9,11,0.06673660978279976
Water-bilayer-K-6_val_0.tar,9,12,0.133710344406181
Water-bilayer-K-6_val_0.tar,9,13,0.24679554264889444
Water-bilayer-K-6_val_0.tar,9,14,0.3248892350458017
Water-bilayer-K-6_val_0.tar,10,0,0.03809579468371953
Water-bilayer-K-6_val_0.tar,10,1,0.03989334618381829
Water-bilayer-K-6_val_0.tar,10,2,0.058161147856184814
Water-bilayer-K-6_val_0.tar,10,3,0.056800147110900576
Water-bilayer-K-6_val_0.tar,10,4,0.06542590671652342
Water-bilayer-K-6_val_0.tar,10,5,0.44989156205676145
Water-bilayer-K-6_val_0.tar,10,6,0.401161202792332
Water-bilayer-K-6_val_0.tar,10,7,0.09349770732459159
Water-bilayer-K-6_val_0.tar,10,8,0.026457784376148
Water-bilayer-K-6_val_0.tar,10,9,0.009176486951574917
Water-bilayer-K-6_val_0.tar,10,10,0.011154395761271434
Water-bilayer-K-6_val_0.tar,10,11,0.015594349181349157
Water-bilayer-K-6_val_0.tar,10,12,0.019422497030683043
Water-bilayer-K-6_val_0.tar,10,13,0.018774006271481347
Water-bilayer-K-6_val_0.tar,10,14,0.028748511854025043
Water-bilayer-K-6_val_0.tar,11,0,0.09971221205134231
Water-bilayer-K-6_val_0.tar,11,1,0.10805784568905108
Water-bilayer-K-6_val_0.tar,11,2,0.2272788398165768
Water-bilayer-K-6_val_0.tar,11,3,0.4731080248158325
Water-bilayer-K-6_val_0.tar,11,4,0.4784597705624833
Water-bilayer-K-6_val_0.tar,11,5,0.43071504943633776
Water-bilayer-K-6_val_0.tar,11,6,0.28768988826803454
Water-bilayer-K-6_val_0.tar,11,7,0.11285056615134251
Water-bilayer-K-6_val_0.tar,11,8,0.07546275515466257
Water-bilayer-K-6_val_0.tar,11,9,0.06976683987991984
Water-bilayer-K-6_val_0.tar,11,10,0.13890484843062617
Water-bilayer-K-6_val_0.tar,11,11,0.2607374152677475
Water-bilayer-K-6_val_0.tar,11,12,0.22162738523380532
Water-bilayer-K-6_val_0.tar,11,13,0.24971920870729486
Water-bilayer-K-6_val_0.tar,11,14,0.15988023128713735
Water-bilayer-K-6_val_0.tar,12,0,0.20954631876273858
Water-bilayer-K-6_val_0.tar,12,1,0.3858219434005282
Water-bilayer-K-6_val_0.tar,12,2,0.5217329743405836
Water-bilayer-K-6_val_0.tar,12,3,0.021342467162987083
Water-bilayer-K-6_val_0.tar,12,4,0.012988062274701676
Water-bilayer-K-6_val_0.tar,12,5,0.009430969644634087
Water-bilayer-K-6_val_0.tar,12,6,0.011590139811204481
Water-bilayer-K-6_val_0.tar,12,7,0.009148404781328716
Water-bilayer-K-6_val_0.tar,12,8,0.02907897316511581
Water-bilayer-K-6_val_0.tar,12,9,0.048600169154439515
Water-bilayer-K-6_val_0.tar,12,10,0.06839084747289338
Water-bilayer-K-6_val_0.tar,12,11,0.05317024942213998
Water-bilayer-K-6_val_0.tar,12,12,0.07912337472368593
Water-bilayer-K-6_val_0.tar,12,13,0.3013118936547214
Water-bilayer-K-6_val_0.tar,12,14,0.13502981178353007
Water-bilayer-K-6_val_0.tar,13,0,0.31005581293939444
Water-bilayer-K-6_val_0.tar,13,1,0.29699814029599103
Water-bilayer-K-6_val_0.tar,13,2,0.2556317939536931
Water-bilayer-K-6_val_0.tar,13,3,0.34293585643143154
Water-bilayer-K-6_val_0.tar,13,4,0.40793751544949636
Water-bilayer-K-6_val_0.tar,13,5,0.41881918085599235
Water-bilayer-K-6_val_0.tar,13,6,0.36357748949801877
Water-bilayer-K-6_val_0.tar,13,7,0.35798619050297664
Water-bilayer-K-6_val_0.tar,13,8,0.3373614987650527
Water-bilayer-K-6_val_0.tar,13,9,0.2940048274431235
Water-bilayer-K-6_val_0.tar,13,10,0.29050898652160084
Water-bilayer-K-6_val_0.tar,13,11,0.32305769102802684
Water-bilayer-K-6_val_0.tar,13,12,0.396832870584944
Water-bilayer-K-6_val_0.tar,13,13,0.44643211473561195
Water-bilayer-K-6_val_0.tar,13,14,0.6037755032303337
Water-bilayer-K-6_val_0.tar,14,0,0.029138380349729324
Water-bilayer-K-6_val_0.tar,14,1,0.028151892895845396
Water-bilayer-K-6_val_0.tar,14,2,0.047314138474530455
Water-bilayer-K-6_val_0.tar,14,3,0.2351253216643821
Water-bilayer-K-6_val_0.tar,14,4,0.32158896568451445
Water-bilayer-K-6_val_0.tar,14,5,0.07672732786176034
Water-bilayer-K-6_val_0.tar,14,6,0.004696383317892331
Water-bilayer-K-6_val_0.tar,14,7,0.005124854502490941
Water-bilayer-K-6_val_0.tar,14,8,0.006138559469388521
Water-bilayer-K-6_val_0.tar,14,9,0.00545156153709986
Water-bilayer-K-6_val_0.tar,14,10,0.006063011028806686
Water-bilayer-K-6_val_0.tar,14,11,0.007027079506135908
Water-bilayer-K-6_val_0.tar,14,12,0.006615922493301028
Water-bilayer-K-6_val_0.tar,14,13,0.007467553086593451
Water-bilayer-K-6_val_0.tar,14,14,0.01047449884946489
Water-bilayer-K-6_val_0.tar,15,0,0.04594693307255546
Water-bilayer-K-6_val_0.tar,15,1,0.06607334340382498
Water-bilayer-K-6_val_0.tar,15,2,0.11323202988053616
Water-bilayer-K-6_val_0.tar,15,3,0.16214364182011537
Water-bilayer-K-6_val_0.tar,15,4,0.20379016803625039
Water-bilayer-K-6_val_0.tar,15,5,0.2958055116271196
Water-bilayer-K-6_val_0.tar,15,6,0.48438362098655996
Water-bilayer-K-6_val_0.tar,15,7,0.2887693960690833
Water-bilayer-K-6_val_0.tar,15,8,0.04150025276794961
Water-bilayer-K-6_val_0.tar,15,9,0.014842173886338256
Water-bilayer-K-6_val_0.tar,15,10,0.013652632114488203
Water-bilayer-K-6_val_0.tar,15,11,0.019415200337239463
Water-bilayer-K-6_val_0.tar,15,12,0.044354508601203574
Water-bilayer-K-6_val_0.tar,15,13,0.08187883607258437
Water-bilayer-K-6_val_0.tar,15,14,0.07676525999282405
Water-bilayer-K-6_val_0.tar,16,0,0.2416728143963444
Water-bilayer-K-6_val_0.tar,16,1,0.24454789081990194
Water-bilayer-K-6_val_0.tar,16,2,0.25855823381904547
Water-bilayer-K-6_val_0.tar,16,3,0.28223444847126644
Water-bilayer-K-6_val_0.tar,16,4,0.3942609484027783
Water-bilayer-K-6_val_0.tar,16,5,0.3101802706656974
Water-bilayer-K-6_val_0.tar,16,6,0.3939582034552659
Water-bilayer-K-6_val_0.tar,16,7,0.4306658017329853
Water-bilayer-K-6_val_0.tar,16,8,0.40534650885995793
Water-bilayer-K-6_val_0.tar,16,9,0.4307012396622652
Water-bilayer-K-6_val_0.tar,16,10,0.4422068394103275
Water-bilayer-K-6_val_0.tar,16,11,0.45602514053533416
Water-bilayer-K-6_val_0.tar,16,12,0.4614160713098904
Water-bilayer-K-6_val_0.tar,16,13,0.45474878033337607
Water-bilayer-K-6_val_0.tar,16,14,0.49270851100230806
Water-bilayer-K-6_val_0.tar,17,0,0.031588960026432904
Water-bilayer-K-6_val_0.tar,17,1,0.027821119179000067
Water-bilayer-K-6_val_0.tar,17,2,0.026044672875882708
Water-bilayer-K-6_val_0.tar,17,3,0.028049610762164976
Water-bilayer-K-6_val_0.tar,17,4,0.03783309744741033
Water-bilayer-K-6_val_0.tar,17,5,0.3329967957420894
Water-bilayer-K-6_val_0.tar,17,6,0.5500534640167704
Water-bilayer-K-6_val_0.tar,17,7,0.02576755611774226
Water-bilayer-K-6_val_0.tar,17,8,0.006974537275388104
Water-bilayer-K-6_val_0.tar,17,9,0.011545985614320995
Water-bilayer-K-6_val_0.tar,17,10,0.011872097017390722
Water-bilayer-K-6_val_0.tar,17,11,0.009590834940200722
Water-bilayer-K-6_val_0.tar,17,12,0.012254875933037186
Water-bilayer-K-6_val_0.tar,17,13,0.014036828401764519
Water-bilayer-K-6_val_0.tar,17,14,0.017720394838085005
Water-bilayer-K-6_val_1.tar,18,0,0.2291504440087837
Water-bilayer-K-6_val_1.tar,18,1,0.2383126412292135
Water-bilayer-K-6_val_1.tar,18,2,0.27689638787689996
Water-bilayer-K-6_val_1.tar,18,3,0.30931713157466006
Water-bilayer-K-6_val_1.tar,18,4,0.4147993008923405
Water-bilayer-K-6_val_1.tar,18,5,0.025202624624153284
Water-bilayer-K-6_val_1.tar,18,6,0.006794853740472853
Water-bilayer-K-6_val_1.tar,18,7,0.0092330857272978
Water-bilayer-K-6_val_1.tar,18,8,0.007982738676082565
Water-bilayer-K-6_val_1.tar,18,9,0.044786515502878946
Water-bilayer-K-6_val_1.tar,18,10,0.09615639972126228
Water-bilayer-K-6_val_1.tar,18,11,0.050652992860604304
Water-bilayer-K-6_val_1.tar,18,12,0.0500697245014701
Water-bilayer-K-6_val_1.tar,18,13,0.09819931557763789
Water-bilayer-K-6_val_1.tar,18,14,0.05278638695509946
Water-bilayer-K-6_val_1.tar,19,0,0.09925442461369799
Water-bilayer-K-6_val_1.tar,19,1,0.1559559449644805
Water-bilayer-K-6_val_1.tar,19,2,0.3246716051569858
Water-bilayer-K-6_val_1.tar,19,3,0.403919096461142
Water-bilayer-K-6_val_1.tar,19,4,0.19732991492722812
Water-bilayer-K-6_val_1.tar,19,5,0.04389624079331682
Water-bilayer-K-6_val_1.tar,19,6,0.015037694192321632
Water-bilayer-K-6_val_1.tar,19,7,0.013258472861589547
Water-bilayer-K-6_val_1.tar,19,8,0.019093848298204846
Water-bilayer-K-6_val_1.tar,19,9,0.021082230915531363
Water-bilayer-K-6_val_1.tar,19,10,0.020245699204811764
Water-bilayer-K-6_val_1.tar,19,11,0.026059619897977476
Water-bilayer-K-6_val_1.tar,19,12,0.031979950416292875
Water-bilayer-K-6_val_1.tar,19,13,0.0562658081715607
Water-bilayer-K-6_val_1.tar,19,14,0.08653337123423438
Water-bilayer-K-6_val_1.tar,20,0,0.39744130882007117
Water-bilayer-K-6_val_1.tar,20,1,0.16967704067875156
Water-bilayer-K-6_val_1.tar,20,2,0.009373803230848058
Water-bilayer-K-6_val_1.tar,20,3,0.007095896386446688
Water-bilayer-K-6_val_1.tar,20,4,0.006626020294770354
Water-bilayer-K-6_val_1.tar,20,5,0.016298246199183835
Water-bilayer-K-6_val_1.tar,20,6,0.029318186658511654
Water-bilayer-K-6_val_1.tar,20,7,0.04794048340446952
Water-bilayer-K-6_val_1.tar,20,8,0.10788923217598045
Water-bilayer-K-6_val_1.tar,20,9,0.05790900675666302
Water-bilayer-K-6_val_1.tar,20,10,0.08849563341389864
Water-bilayer-K-6_val_1.tar,20,11,0.12455361044356456
Water-bilayer-K-6_val_1.tar,20,12,0.13049966594701007
Water-bilayer-K-6_val_1.tar,20,13,0.10415764364611943
Water-bilayer-K-6_val_1.tar,20,14,0.13150818906568748
Water-bilayer-K-6_val_1.tar,21,0,0.03885781944943893
Water-bilayer-K-6_val_1.tar,21,1,0.028640795198299398
Water-bilayer-K-6_val_1.tar,21,2,0.10405531678368857
Water-bilayer-K-6_val_1.tar,21,3,0.4069338748064035
Water-bilayer-K-6_val_1.tar,21,4,0.5838069575623177
Water-bilayer-K-6_val_1.tar,21,5,0.4356209907076394
Water-bilayer-K-6_val_1.tar,21,6,0.1011744773509832
Water-bilayer-K-6_val_1.tar,21,7,0.02366651900289224
Water-bilayer-K-6_val_1.tar,21,8,0.022667962693339466
Water-bilayer-K-6_val_1.tar,21,9,0.033243713351997106
Water-bilayer-K-6_val_1.tar,21,10,0.06389351673458876
Water-bilayer-K-6_val_1.tar,21,11,0.08312529432160717
Water-bilayer-K-6_val_1.tar,21,12,0.08271220949304567
Water-bilayer-K-6_val_1.tar,21,13,0.10283996526971415
Water-bilayer-K-6_val_1.tar,21,14,0.20948220700518705
Water-bilayer-K-6_val_1.tar,22,0,0.08338965009611439
Water-bilayer-K-6_val_1.tar,22,1,0.18133957034661385
Water-bilayer-K-6_val_1.tar,22,2,0.221639883956962
Water-bilayer-K-6_val_1.tar,22,3,0.38791642483000655
Water-bilayer-K-6_val_1.tar,22,4,0.5013088226335816
Water-bilayer-K-6_val_1.tar,22,5,0.008129033509213731
Water-bilayer-K-6_val_1.tar,22,6,0.006398221054048477
Water-bilayer-K-6_val_1.tar,22,7,0.006814241069605882
Water-bilayer-K-6_val_1.tar,22,8,0.030197042062080955
Water-bilayer-K-6_val_1.tar,22,9,0.07574687138640156
Water-bilayer-K-6_val_1.tar,22,10,0.06325619095804802
Water-bilayer-K-6_val_1.tar,22,11,0.13647525931477678
Water-bilayer-K-6_val_1.tar,22,12,0.12255993631844797
Water-bilayer-K-6_val_1.tar,22,13,0.12219010863990162
Water-bilayer-K-6_val_1.tar,22,14,0.09081061592356136
Water-bilayer-K-6_val_1.tar,23,0,0.034627462275555854
Water-bilayer-K-6_val_1.tar,23,1,0.30662563893030054
Water-bilayer-K-6_val_1.tar,23,2,0.012259038830809015
Water-bilayer-K-6_val_1.tar,23,3,0.005281772056207587
Water-bilayer-K-6_val_1.tar,23,4,0.0049306557075967025
Water-bilayer-K-6_val_1.tar,23,5,0.004249717980355164
Water-bilayer-K-6_val_1.tar,23,6,0.003909779230305119
Water-bilayer-K-6_val_1.tar,23,7,0.00659635533649588
Water-bilayer-K-6_val_1.tar,23,8,0.018936066723979426
Water-bilayer-K-6_val_1.tar,23,9,0.060639996199595876
Water-bilayer-K-6_val_1.tar,23,10,0.18159408640305913
Water-bilayer-K-6_val_1.tar,23,11,0.5630122677469783
Water-bilayer-K-6_val_1.tar,23,12,0.5721749092480675
Water-bilayer-K-6_val_1.tar,23,13,0.5257024352411837
Water-bilayer-K-6_val_1.tar,23,14,0.43461417823835846
Water-bilayer-K-6_val_1.tar,24,0,0.024532131464978853
Water-bilayer-K-6_val_1.tar,24,1,0.025023846365170643
Water-bilayer-K-6_val_1.tar,24,2,0.022901928953140478
Water-bilayer-K-6_val_1.tar,24,3,0.05121658970185644
Water-bilayer-K-6_val_1.tar,24,4,0.034804271071032344
Water-bilayer-K-6_val_1.tar,24,5,0.407711607458401
Water-bilayer-K-6_val_1.tar,24,6,0.48420731189997285
Water-bilayer-K-6_val_1.tar,24,7,0.33435664034809176
Water-bilayer-K-6_val_1.tar,24,8,0.17367209235175762
Water-bilayer-K-6_val_1.tar,24,9,0.13184449247116217
Water-bilayer-K-6_val_1.tar,24,10,0.11410044527884884
Water-bilayer-K-6_val_1.tar,24,11,0.10223830093006298
Water-bilayer-K-6_val_1.tar,24,12,0.09338115381385226
Water-bilayer-K-6_val_1.tar,24,13,0.1436578910220942
Water-bilayer-K-6_val_1.tar,24,14,0.2082691408117789
Water-bilayer-K-6_val_1.tar,25,0,0.0642228108718979
Water-bilayer-K-6_val_1.tar,25,1,0.10785142193470468
Water-bilayer-K-6_val_1.tar,25,2,0.20192782043707463
Water-bilayer-K-6_val_1.tar,25,3,0.2351041380078075
Water-bilayer-K-6_val_1.tar,25,4,0.30498401544621806
Water-bilayer-K-6_val_1.tar,25,5,0.4811398465056943
Water-bilayer-K-6_val_1.tar,25,6,0.20863688047393308
Water-bilayer-K-6_val_1.tar,25,7,0.01774683536858237
Water-bilayer-K-6_val_1.tar,25,8,0.008555660268620055
Water-bilayer-K-6_val_1.tar,25,9,0.012234020403896389
Water-bilayer-K-6_val_1.tar,25,10,0.048519553805954366
Water-bilayer-K-6_val_1.tar,25,11,0.0419376545072731
Water-bilayer-K-6_val_1.tar,25,12,0.12720837768753127
Water-bilayer-K-6_val_1.tar,25,13,0.17046003696198636
Water-bilayer-K-6_val_1.tar,25,14,0.14287995112529284
Water-bilayer-K-6_val_1.tar,26,0,0.14388471312600704
Water-bilayer-K-6_val_1.tar,26,1,0.27080320731554736
Water-bilayer-K-6_val_1.tar,26,2,0.41516503352539935
Water-bilayer-K-6_val_1.tar,26,3,0.549604073609657
Water-bilayer-K-6_val_1.tar,26,4,0.5612714493960826
Water-bilayer-K-6_val_1.tar,26,5,0.5128708571144975
Water-bilayer-K-6_val_1.tar,26,6,0.4662585352663368
Water-bilayer-K-6_val_1.tar,26,7,0.4358282354967843
Water-bilayer-K-6_val_1.tar,26,8,0.35810979316949654
Water-bilayer-K-6_val_1.tar,26,9,0.2695830038724118
Water-bilayer-K-6_val_1.tar,26,10,0.18917504475299868
Water-bilayer-K-6_val_1.tar,26,11,0.2610728173404028
Water-bilayer-K-6_val_1.tar,26,12,0.2647134984925579
Water-bilayer-K-6_val_1.tar,26,13,0.3356930877414348
Water-bilayer-K-6_val_1.tar,26,14,0.30678560304869396
Water-bilayer-K-6_val_1.tar,27,0,0.036461373960075594
Water-bilayer-K-6_val_1.tar,27,1,0.0638470430977171
Water-bilayer-K-6_val_1.tar,27,2,0.05916412906605235
Water-bilayer-K-6_val_1.tar,27,3,0.0936749370048418
Water-bilayer-K-6_val_1.tar,27,4,0.45765882926558904
Water-bilayer-K-6_val_1.tar,27,5,0.04023875697288813
Water-bilayer-K-6_val_1.tar,27,6,0.012165143126372919
Water-bilayer-K-6_val_1.tar,27,7,0.02804919272466297
Water-bilayer-K-6_val_1.tar,27,8,0.026050257685252234
Water-bilayer-K-6_val_1.tar,27,9,0.026150125331018244
Water-bilayer-K-6_val_1.tar,27,10,0.034332695240766875
Water-bilayer-K-6_val_1.tar,27,11,0.04407289372417088
Water-bilayer-K-6_val_1.tar,27,12,0.04394479820073173
Water-bilayer-K-6_val_1.tar,27,13,0.05588491369226739
Water-bilayer-K-6_val_1.tar,27,14,0.11728242643774117
Water-bilayer-K-6_val_1.tar,28,0,0.2993245139760085
Water-bilayer-K-6_val_1.tar,28,1,0.32532455143506356
Water-bilayer-K-6_val_1.tar,28,2,0.24407909822478385
Water-bilayer-K-6_val_1.tar,28,3,0.27270928926217386
Water-bilayer-K-6_val_1.tar,28,4,0.35678312886181857
Water-bilayer-K-6_val_1.tar,28,5,0.34164444160949226
Water-bilayer-K-6_val_1.tar,28,6,0.45872288456214255
Water-bilayer-K-6_val_1.tar,28,7,0.4604264179369668
Water-bilayer-K-6_val_1.tar,28,8,0.4146205482456793
Water-bilayer-K-6_val_1.tar,28,9,0.3039371270947454
Water-bilayer-K-6_val_1.tar,28,10,0.1577349337984341
Water-bilayer-K-6_val_1.tar,28,11,0.11611325370100115
Water-bilayer-K-6_val_1.tar,28,12,0.11719719171962417
Water-bilayer-K-6_val_1.tar,28,13,0.17861992227567008
Water-bilayer-K-6_val_1.tar,28,14,0.2471298890819882
Water-bilayer-K-6_val_1.tar,29,0,0.042565149075216316
Water-bilayer-K-6_val_1.tar,29,1,0.04284794130090429
Water-bilayer-K-6_val_1.tar,29,2,0.5177569178820046
Water-bilayer-K-6_val_1.tar,29,3,0.014700007223502943
Water-bilayer-K-6_val_1.tar,29,4,0.006564014525781266
Water-bilayer-K-6_val_1.tar,29,5,0.006470305231330365
Water-bilayer-K-6_val_1.tar,29,6,0.008006866370779958
Water-bilayer-K-6_val_1.tar,29,7,0.010365182527001745
Water-bilayer-K-6_val_1.tar,29,8,0.018592449507741485
Water-bilayer-K-6_val_1.tar,29,9,0.02055790904726436
Water-bilayer-K-6_val_1.tar,29,10,0.05478544049851644
Water-bilayer-K-6_val_1.tar,29,11,0.12963746522362982
Water-bilayer-K-6_val_1.tar,29,12,0.6188742003895096
Water-bilayer-K-6_val_1.tar,29,13,0.12466067570662692
Water-bilayer-K-6_val_1.tar,29,14,0.019413106804716845
Water-bilayer-K-6_val_1.tar,30,0,0.21824339017984667
Water-bilayer-K-6_val_1.tar,30,1,0.41879458398164127
Water-bilayer-K-6_val_1.tar,30,2,0.42700438599449053
Water-bilayer-K-6_val_1.tar,30,3,0.5313606627979038
Water-bilayer-K-6_val_1.tar,30,4,0.578576082933612
Water-bilayer-K-6_val_1.tar,30,5,0.5065689652861778
Water-bilayer-K-6_val_1.tar,30,6,0.452887960514358
Water-bilayer-K-6_val_1.tar,30,7,0.262896914932395
Water-bilayer-K-6_val_1.tar,30,8,0.23013732417742294
Water-bilayer-K-6_val_1.tar,30,9,0.15680207571473737
Water-bilayer-K-6_val_1.tar,30,10,0.1635614031140074
Water-bilayer-K-6_val_1.tar,30,11,0.17966101867373313
Water-bilayer-K-6_val_1.tar,30,12,0.18618960554542058
Water-bilayer-K-6_val_1.tar,30,13,0.22689793498220878
Water-bilayer-K-6_val_1.tar,30,14,0.3269104043731893
Water-bilayer-K-6_val_1.tar,31,0,0.04049327234390651
Water-bilayer-K-6_val_1.tar,31,1,0.038737303863912054
Water-bilayer-K-6_val_1.tar,31,2,0.04454082290231974
Water-bilayer-K-6_val_1.tar,31,3,0.04428571082476943
Water-bilayer-K-6_val_1.tar,31,4,0.04124558620747307
Water-bilayer-K-6_val_1.tar,31,5,0.3016831409588514
Water-bilayer-K-6_val_1.tar,31,6,0.040935505827302404
